100 1.6219e-05
200 6.8908e-05
300 0.000142358
400 0.000251555
500 0.000527752
600 0.000542375
700 0.00070921
800 0.000908074
900 0.00173237
1000 0.00142629
1100 0.00170928
1200 0.00211158
1300 0.00239965
1400 0.00275805
1500 0.00331286
1600 0.00373155
1700 0.00407003
1800 0.0045648
1900 0.00507691
2000 0.00534619
2100 0.00479773
2200 0.00508824
2300 0.00605743
2400 0.00610157
2500 0.00679784
2600 0.00697114
2700 0.00739707
2800 0.00797696
2900 0.00852399
3000 0.00937173
3100 0.00931932
3200 0.0101701
3300 0.010815
3400 0.0111591
3500 0.0118993
3600 0.0122383
3700 0.0131279
3800 0.0136539
3900 0.0147391
4000 0.0156172
4100 0.0165587
4200 0.0169703
4300 0.0179982
4400 0.0184121
4500 0.0199293
4600 0.0205314
4700 0.0212372
4800 0.0223801
4900 0.0229751
5000 0.0239699
5100 0.0253916
5200 0.025945
5300 0.0270531
5400 0.028205
5500 0.0286422
5600 0.0297397
5700 0.0310104
5800 0.0321958
5900 0.0330221
6000 0.0341482
6100 0.0356927
6200 0.0366568
6300 0.0380221
6400 0.0390173
6500 0.0410069
6600 0.0411715
6700 0.045126
6800 0.0454792
6900 0.0456285
7000 0.0475894
7100 0.0483963
7200 0.0490167
7300 0.0503778
7400 0.0550348
7500 0.0539466
7600 0.0548537
7700 0.0572906
7800 0.0581656
7900 0.059804
8000 0.0612094
8100 0.0623809
8200 0.064682
8300 0.0660452
8400 0.0687102
8500 0.0717108
8600 0.0722571
8700 0.0749476
8800 0.0740235
8900 0.0748833
9000 0.0773583
9100 0.0792976
9200 0.0803208
9300 0.0824938
9400 0.0864092
9500 0.0869912
9600 0.0902662
9700 0.090877
9800 0.0918163
9900 0.0933162
10000 0.0951222
10100 0.0974681
10200 0.0995917
10300 0.100782
10400 0.103212
10500 0.10633
10600 0.106008
10700 0.109676
10800 0.110934
10900 0.113135
11000 0.115657
11100 0.118474
11200 0.119655
11300 0.121947
11400 0.123457
11500 0.125787
11600 0.127995
11700 0.130881
11800 0.132561
11900 0.134696
12000 0.137797
12100 0.138792
12200 0.141038
12300 0.143741
12400 0.147676
12500 0.14888
12600 0.151059
12700 0.154309
12800 0.160009
12900 0.159723
13000 0.161001
13100 0.162257
13200 0.166754
13300 0.168395
13400 0.194837
13500 0.180034
13600 0.178265
13700 0.180015
13800 0.184468
13900 0.184151
14000 0.187063
14100 0.188714
14200 0.192047
14300 0.192551
14400 0.202727
14500 0.198688
14600 0.203797
14700 0.207194
14800 0.210743
14900 0.212279
15000 0.214785
15100 0.219205
15200 0.222135
15300 0.227208
15400 0.264027
15500 0.231235
15600 0.234345
15700 0.255068
15800 0.240015
15900 0.240077
16000 0.243439
16100 0.244852
16200 0.249499
16300 0.254034
16400 0.257728
16500 0.262968
16600 0.268189
16700 0.264393
16800 0.267511
16900 0.271817
17000 0.274958
17100 0.279289
17200 0.282031
17300 0.287707
17400 0.290628
17500 0.295484
17600 0.297291
17700 0.304127
17800 0.305647
17900 0.306937
18000 0.30982
18100 0.307932
18200 0.31347
18300 0.31473
18400 0.322146
18500 0.325828
18600 0.332106
18700 0.337037
18800 0.337407
18900 0.340549
19000 0.365345
19100 0.383528
19200 0.366734
19300 0.35635
19400 0.394066
19500 0.366352
19600 0.366278
19700 0.370808
19800 0.381492
19900 0.396112
20000 0.380465
20100 0.382506
20200 0.39549
20300 0.398111
20400 0.405483
20500 0.402117
20600 0.402608
20700 0.410932
20800 0.42565
20900 0.42032
21000 0.421567
21100 0.420885
21200 0.442551
21300 0.437519
21400 0.438691
21500 0.44418
21600 0.4473
21700 0.446851
21800 0.456152
21900 0.462015
22000 0.483603
22100 0.477696
22200 0.497147
22300 0.511591
22400 0.485268
22500 0.519216
22600 0.513445
22700 0.492748
22800 0.495686
22900 0.514806
23000 0.516514
23100 0.511944
23200 0.515526
23300 0.516477
23400 0.528567
23500 0.53454
23600 0.534312
23700 0.537494
23800 0.538026
23900 0.546373
24000 0.55381
24100 0.567531
24200 0.57538
24300 0.579168
24400 0.57184
24500 0.571016
24600 0.580091
24700 0.583233
24800 0.588702
24900 0.591027
25000 0.59182
25100 0.604031
25200 0.610708
25300 0.61061
25400 0.617576
25500 0.61844
25600 0.628765
25700 0.64129
25800 0.638166
25900 0.63996
26000 0.646308
26100 0.650934
26200 0.651212
26300 0.658018
26400 0.669493
26500 0.670428
26600 0.674635
26700 0.674232
26800 0.681485
26900 0.691749
27000 0.69367
27100 0.707206
27200 0.708405
27300 0.708277
27400 0.718274
27500 0.726623
27600 0.730778
27700 0.725859
27800 0.749107
27900 0.754525
28000 0.77454
28100 0.759851
28200 0.761384
28300 0.763805
28400 0.766921
28500 0.785338
28600 0.787389
28700 0.814879
28800 0.804818
28900 0.850624
29000 0.822682
29100 0.813819
29200 0.820458
29300 0.826526
29400 0.823363
29500 0.831427
29600 0.834499
29700 0.834671
29800 0.8434
29900 0.85207
30000 0.864395
30100 0.872373
30200 0.872256
30300 0.879427
30400 0.874523
30500 0.893437
30600 0.890484
30700 0.899399
30800 0.903785
30900 0.910193
31000 0.927546
31100 0.927945
31200 0.926155
31300 0.938095
31400 0.942093
31500 0.945829
31600 0.962185
31700 0.965482
31800 0.971108
31900 0.974197
32000 0.974176
32100 0.9752
32200 0.99581
32300 0.990805
32400 1.0015
32500 1.0074
32600 1.01512
32700 1.02981
32800 1.02753
32900 1.03238
33000 1.07181
