100 0.0109717
150 0.0197643
200 0.0161704
250 0.0211374
300 0.0298331
350 0.0363597
400 0.0304752
450 0.0400356
500 0.0464904
550 0.0560798
600 0.0651701
650 0.0731507
700 0.079851
750 0.0960609
800 0.0740641
850 0.0913946
900 0.0919281
950 0.099553
1000 0.107623
1050 0.11392
1100 0.129619
1150 0.137821
1200 0.14389
1250 0.15563
1300 0.169769
1350 0.179293
1400 0.190398
1450 0.197849
1500 0.208273
1550 0.22185
1600 0.173135
1650 0.178694
1700 0.193398
1750 0.197082
1800 0.205591
1850 0.21445
1900 0.222032
1950 0.238282
2000 0.242166
2050 0.25286
2100 0.260367
2150 0.272289
2200 0.281955
2250 0.355648
2300 0.306774
2350 0.310179
2400 0.322852
2450 0.329721
2500 0.341613
2550 0.349115
2600 0.367638
2650 0.372242
2700 0.381547
2750 0.389691
2800 0.408049
2850 0.421336
2900 0.431617
2950 0.450651
3000 0.453492
3050 0.473452
3100 0.474987
3150 0.492592
3200 0.391192
3250 0.395222
3300 0.407005
3350 0.413877
3400 0.420423
3450 0.430461
3500 0.440868
3550 0.45026
3600 0.458235
3650 0.464019
3700 0.475548
3750 0.485904
3800 0.495289
3850 0.499918
3900 0.505624
3950 0.521904
4000 0.531733
4050 0.544244
4100 0.545873
4150 0.562895
4200 0.567553
4250 0.575432
4300 0.584098
4350 0.599911
4400 0.605971
4450 0.614147
4500 0.622954
4550 0.636716
4600 0.653113
4650 0.663544
4700 0.662968
4750 0.680433
4800 0.694255
4850 0.70484
4900 0.714455
4950 0.716726
5000 0.741448
5050 0.752304
5100 0.762627
5150 0.762273
5200 0.775196
5250 0.794808
5300 0.824437
5350 0.815217
5400 0.819055
5450 0.83082
5500 0.863562
5550 0.86536
5600 0.87832
5650 0.889996
5700 0.901701
5750 0.912614
5800 0.922998
5850 0.93596
5900 0.940803
5950 0.954553
6000 0.96839
6050 0.982447
6100 0.994915
6150 1.02363
6200 1.02678
6250 1.02526
6300 1.04306
6350 0.997884
6400 0.835194
6450 0.848921
6500 0.85349
6550 0.871651
6600 0.873607
6650 0.882722
6700 0.890642
6750 0.904312
6800 0.912365
6850 0.925038
6900 0.929862
6950 0.94053
7000 0.944711
7050 0.954636
7100 0.975214
7150 0.975853
7200 0.986152
7250 1.00325
7300 1.00242
7350 1.0058
7400 1.02187
7450 1.03394
7500 1.04344
7550 1.07206
7600 1.06609
7650 1.07405
7700 1.0909
7750 1.10896
7800 1.13588
7850 1.11527
7900 1.12582
7950 1.15207
8000 1.14911
8050 1.15697
8100 1.17072
8150 1.18177
8200 1.17158
8250 1.20349
8300 1.2237
8350 1.23455
8400 1.22076
8450 1.2302
8500 1.23507
8550 1.2488
8600 1.31517
8650 1.27783
8700 1.29831
8750 1.30164
8800 1.29873
8850 1.3124
8900 1.33199
8950 1.33559
9000 1.35218
9050 1.38097
9100 1.37498
9150 1.37855
9200 1.38538
9250 1.40171
9300 1.40492
9350 1.42941
